ActivityID,certification_name,slots_offered,volunteers_signed_up
60625,Land Steward,2,2
60625,Volunteer Steward,2,1
60626,Land Steward,3,2
60626,Volunteer Steward,2,0
60627,Land Steward,2,1
60627,Volunteer Steward,2,1
60628,Land Steward,2,1
60628,Volunteer Steward,2,1
60629,Land Steward,2,1
60629,Volunteer Steward,2,1
60702,Land Steward,1,1
60712,Land Steward,1,1
60714,Volunteer Steward,4,3
60718,Volunteer Steward,4,3
60722,Lead Land Steward,2,2
60774,Camera Trap,2,2
60775,Camera Trap,2,2
60777,Camera Trap,2,2
60778,Camera Trap,2,2
60779,Camera Trap,2,2
60780,Camera Trap,2,2
60781,Camera Trap,2,2
60782,Camera Trap,2,2
60783,Camera Trap,2,2
60784,Camera Trap,2,2
60785,Camera Trap,2,2
60786,Camera Trap,2,2
60787,Camera Trap,2,2
60788,Camera Trap,2,2
60789,Camera Trap,2,2
60790,Camera Trap,2,2
60791,Camera Trap,2,2
60792,Camera Trap,2,2
60793,Camera Trap,2,2
60794,Camera Trap,2,2
60795,Camera Trap,2,2
60796,Camera Trap,2,2
60797,Camera Trap,2,2
60798,Camera Trap,2,2
60799,Camera Trap,2,2
60800,Camera Trap,2,2
60801,Camera Trap,2,2
60802,Camera Trap,2,2
60803,Camera Trap,2,2
60853,Camera Trap,2,2
60854,Camera Trap,2,2
60855,Camera Trap,2,2
60856,Camera Trap,2,2
60857,Camera Trap,2,2
60858,Camera Trap,2,2
60859,Camera Trap,2,2
60860,Camera Trap,2,2
60861,Camera Trap,2,2
60862,Camera Trap,2,2
60863,Camera Trap,2,2
60864,Camera Trap,2,2
60865,Camera Trap,2,2
60866,Camera Trap,2,2
60867,Camera Trap,2,2
60867,Staff,1,1
60868,Camera Trap,2,2
60869,Camera Trap,2,2
60870,Camera Trap,2,2
60871,Camera Trap,2,2
60872,Camera Trap,2,2
60873,Camera Trap,2,2
60874,Camera Trap,2,2
60875,Camera Trap,2,2
60876,Camera Trap,2,2
60877,Camera Trap,2,2
60878,Camera Trap,2,2
60920,Camera Trap,2,2
60922,Camera Trap,2,2
60923,Camera Trap,2,2
60924,Camera Trap,2,2
60925,Camera Trap,2,2
60926,Camera Trap,2,2
60927,Camera Trap,2,2
60928,Camera Trap,2,2
60929,Camera Trap,2,2
60930,Camera Trap,2,2
60931,Camera Trap,2,2
60932,Camera Trap,2,2
60933,Camera Trap,2,2
60934,Camera Trap,2,2
60935,Camera Trap,2,2
60936,Camera Trap,2,2
60937,Camera Trap,2,2
60938,Camera Trap,2,2
60938,Staff,1,1
60939,Camera Trap,2,2
60940,Camera Trap,2,2
60941,Camera Trap,2,2
60942,Camera Trap,2,2
60943,Camera Trap,2,2
60944,Camera Trap,2,2
60945,Camera Trap,2,2
60946,Camera Trap,2,2
60947,Camera Trap,2,2
60948,Camera Trap,2,2
60993,Camera Trap,2,2
60994,Camera Trap,2,2
60995,Camera Trap,2,2
60996,Camera Trap,2,2
60997,Camera Trap,2,2
60998,Camera Trap,2,2
60999,Camera Trap,2,2
61000,Camera Trap,2,2
61001,Camera Trap,2,2
61002,Camera Trap,2,2
61003,Camera Trap,2,2
61004,Camera Trap,2,2
61005,Camera Trap,2,2
61006,Camera Trap,2,2
61007,Camera Trap,2,2
61008,Camera Trap,2,2
61009,Camera Trap,2,2
61010,Camera Trap,2,2
61011,Camera Trap,2,2
61012,Camera Trap,2,2
61013,Camera Trap,2,2
61014,Camera Trap,2,2
61015,Camera Trap,2,2
61016,Camera Trap,2,2
61017,Camera Trap,2,2
61018,Camera Trap,2,2
61063,Camera Trap,2,2
61064,Camera Trap,2,2
61065,Camera Trap,2,2
61066,Camera Trap,2,2
61067,Camera Trap,2,2
61068,Camera Trap,2,2
61069,Camera Trap,2,2
61071,Camera Trap,2,2
61072,Camera Trap,2,2
61073,Camera Trap,2,2
61074,Camera Trap,2,2
61075,Camera Trap,2,2
61076,Camera Trap,2,2
61077,Camera Trap,2,2
61078,Camera Trap,2,2
61079,Camera Trap,2,2
61080,Camera Trap,2,2
61081,Camera Trap,2,2
61082,Camera Trap,2,2
61083,Camera Trap,2,2
61084,Camera Trap,2,2
61085,Camera Trap,2,2
61086,Camera Trap,2,2
61087,Camera Trap,2,2
61088,Camera Trap,3,3
61134,Camera Trap,2,2
61135,Camera Trap,2,2
61136,Camera Trap,2,2
61137,Camera Trap,2,2
61138,Camera Trap,2,2
61139,Camera Trap,2,2
61140,Camera Trap,2,2
61141,Camera Trap,2,2
61142,Camera Trap,2,2
61143,Camera Trap,2,2
61144,Camera Trap,2,2
61145,Camera Trap,2,2
61146,Camera Trap,2,2
61147,Camera Trap,2,2
61148,Camera Trap,2,2
61149,Camera Trap,2,2
61150,Camera Trap,2,2
61151,Camera Trap,2,2
61152,Camera Trap,2,2
61153,Camera Trap,2,2
61154,Camera Trap,2,2
61155,Camera Trap,2,2
61156,Camera Trap,2,2
61157,Camera Trap,2,2
61158,Camera Trap,2,2
61159,Camera Trap,2,2
61172,Trail Guide,2,2
61187,Driver - Diesel,1,1
61193,Trail Crew,3,1
61195,Staff,2,1
61195,Trainee,18,9
61196,Staff,2,0
61196,Trainee,18,11
61197,Staff,2,0
61197,Trainee,18,10
61202,Staff,2,1
61202,Trainee,18,13
61204,Staff,2,1
61204,Trainee,18,14
61234,Land Steward,3,3
61236,Farm Steward,1,1
61258,Land Steward,1,1
61266,Land Steward,1,1
61292,Staff,12,12
61292,Volunteer Candidate,27,26
61293,Staff,4,4
61293,Volunteer Candidate,25,18
61295,Lead Land Steward,1,1
61298,Lead Land Steward,1,1
61349,Volunteer Steward,2,1
61353,Volunteer Steward,2,2
61380,Land Steward,3,2
61380,Staff,1,1
61380,Volunteer Steward,1,0
61414,Staff,1,0
61414,Trail Guide,4,3
61414,Trainee,2,2
61415,Staff,1,0
61415,Trail Guide,3,2
61415,Trainee,2,0
61416,Staff,1,0
61416,Trail Guide,3,3
61416,Trainee,2,0
61417,Staff,1,0
61417,Trail Guide,3,2
61417,Trainee,2,0
61418,Staff,1,0
61418,Trail Guide,3,3
61418,Trainee,2,2
61419,Staff,1,0
61419,Trail Guide,3,3
61419,Trainee,2,1
61420,Staff,1,0
61420,Trail Guide,3,3
61420,Trainee,2,1
61421,Staff,1,0
61421,Trail Guide,3,3
61421,Trainee,2,0
61422,Staff,1,0
61422,Trail Guide,3,3
61422,Trainee,2,2
61423,Staff,1,0
61423,Trail Guide,3,3
61423,Trainee,2,2
61424,Staff,1,0
61424,Trail Guide,3,3
61424,Trainee,2,1
61425,Staff,1,0
61425,Trail Guide,4,3
61425,Trainee,2,0
61440,Land Steward,1,1
61440,Trainee,1,0
61440,Volunteer Steward,1,0
61469,Land Steward,1,1
61470,Land Steward,1,1
61498,Lead Land Steward,2,2
61532,Staff,1,1
61574,Lead Land Steward,3,3
61602,Trail Guide,5,5
61608,Land Steward,5,1
61608,Volunteer Steward,2,1
61610,Staff,1,0
61610,Trail Guide,6,6
61610,Trainee,2,0
61613,Staff,1,0
61613,Trail Guide,3,3
61613,Trainee,2,1
61614,Staff,1,0
61614,Trail Guide,4,4
61614,Trainee,2,1
61615,Staff,1,0
61615,Trail Guide,3,3
61615,Trainee,2,1
61616,Staff,1,0
61616,Trail Guide,4,2
61616,Trainee,2,0
61617,Staff,1,0
61617,Trail Guide,4,3
61617,Trainee,2,1
61624,Staff,1,0
61624,Trail Guide,4,1
61624,Trainee,2,0
61625,Staff,1,0
61625,Trail Guide,3,3
61625,Trainee,2,2
61626,Staff,1,0
61626,Trail Guide,3,3
61626,Trainee,2,1
61631,Staff,1,0
61631,Trail Guide,5,4
61631,Trainee,2,0
61633,Staff,1,0
61633,Trail Guide,5,5
61633,Trainee,2,0
61634,Staff,2,0
61634,Trail Guide,7,4
61634,Trainee,4,0
61635,Staff,2,0
61635,Trail Guide,7,3
61635,Trainee,4,1
61636,Staff,2,0
61636,Trail Guide,7,5
61636,Trainee,4,0
61644,Farm Steward,6,3
61645,Trainee,3,2
61645,Volunteer Steward,3,3
61647,Trainee,3,0
61647,Volunteer Steward,3,1
61648,OC Parks Volunteer,2,0
61648,Volunteer Steward,2,1
61649,Land Steward,2,1
61649,Trainee,2,0
61649,Volunteer Steward,2,1
61650,Land Steward,2,0
61650,Trainee,2,0
61650,Volunteer Steward,2,1
61666,NULL,4,4
61683,Staff,1,0
61683,Trail Guide,5,5
61683,Trainee,2,1
61684,Staff,1,0
61684,Trail Guide,4,4
61684,Trainee,2,2
61685,Staff,1,0
61685,Trail Guide,3,2
61685,Trainee,2,0
61686,Staff,1,0
61686,Trail Guide,3,3
61686,Trainee,2,2
61687,Staff,1,0
61687,Trail Guide,3,3
61687,Trainee,3,3
61688,Staff,1,0
61688,Trail Guide,4,4
61688,Trainee,2,1
61689,Staff,1,0
61689,Trail Guide,3,3
61689,Trainee,2,1
61690,Staff,1,0
61690,Trail Guide,3,3
61690,Trainee,2,2
61691,OC Parks Trainee,2,0
61691,Staff,1,0
61691,Trail Guide,4,3
61691,Trainee,2,0
61692,Staff,1,0
61692,Trail Guide,6,4
61692,Trainee,2,0
61693,OC Parks Trainee,2,0
61693,Staff,1,0
61693,Trail Guide,4,3
61693,Trainee,2,1
61694,Staff,1,0
61694,Trail Guide,6,6
61694,Trainee,2,1
61696,OC Parks Volunteer,2,0
61696,Staff,1,0
61696,Trail Guide,4,4
61696,Trainee,2,0
61697,Staff,1,0
61697,Trail Guide,6,3
61697,Trainee,2,0
61698,Staff,1,0
61698,Trail Guide,6,4
61698,Trainee,2,0
61699,OC Parks Trainee,2,0
61699,Staff,1,0
61699,Trail Guide,4,2
61699,Trainee,2,0
61700,Staff,1,0
61700,Trail Guide,6,5
61700,Trainee,2,0
61702,Staff,1,0
61702,Trail Guide,6,5
61702,Trainee,2,0
61704,Staff,1,0
61704,Trail Guide,6,5
61704,Trainee,2,0
61705,Staff,1,0
61705,Trail Guide,6,6
61705,Trainee,2,2
61706,Staff,1,0
61706,Trail Guide,6,6
61706,Trainee,2,2
61707,Staff,1,0
61707,Trail Guide,6,6
61707,Trainee,2,1
61708,Staff,1,0
61708,Trail Guide,6,5
61708,Trainee,2,0
61709,Staff,1,0
61709,Trail Guide,6,2
61709,Trainee,2,1
61710,Staff,1,0
61710,Trail Guide,6,3
61710,Trainee,2,0
61711,Staff,1,0
61711,Trail Guide,3,1
61711,Trainee,2,0
61712,Staff,1,0
61712,Trail Guide,3,2
61712,Trainee,2,1
61713,Staff,1,0
61713,Trail Guide,3,3
61713,Trainee,2,1
61714,Staff,1,1
61714,Trail Guide,3,2
61714,Trainee,2,1
61715,Staff,1,0
61715,Trail Guide,3,2
61715,Trainee,2,0
61716,Staff,1,0
61716,Trail Guide,3,3
61716,Trainee,2,0
61717,Staff,1,1
61717,Trail Guide,3,2
61717,Trainee,2,0
61718,Staff,1,0
61718,Trail Guide,3,2
61718,Trainee,2,0
61719,Staff,1,0
61719,Trail Guide,3,3
61719,Trainee,2,0
61720,Staff,1,0
61720,Trail Guide,3,3
61720,Trainee,2,0
61723,Staff,1,0
61723,Trail Guide,3,3
61723,Trainee,2,0
61726,Staff,1,1
61727,Staff,1,0
61727,Trail Guide,3,1
61727,Trainee,2,0
61728,Staff,1,0
61728,Trail Guide,3,1
61728,Trainee,2,0
61729,Staff,1,0
61729,Trail Guide,3,1
61729,Trainee,2,0
61730,Staff,1,0
61730,Trail Guide,4,4
61730,Trainee,2,0
61731,Staff,1,0
61731,Trail Guide,3,3
61731,Trainee,2,1
61732,Staff,1,0
61732,Trail Guide,5,4
61732,Trainee,2,0
61733,Staff,1,0
61733,Trail Guide,3,3
61733,Trainee,2,2
61734,Staff,1,1
61734,Trail Guide,5,4
61734,Trainee,2,0
61735,Staff,1,0
61735,Trail Guide,4,4
61735,Trainee,2,0
61736,Staff,1,0
61736,Trail Guide,6,4
61737,Staff,1,0
61737,Trail Guide,5,3
61738,Staff,1,0
61738,Trail Guide,5,5
61738,Trainee,1,1
61739,Staff,1,0
61739,Trail Guide,4,3
61739,Trainee,2,1
61740,Staff,1,0
61740,Trail Guide,4,3
61740,Trainee,2,1
61741,Staff,1,0
61741,Trail Guide,4,2
61741,Trainee,2,1
61742,Staff,1,0
61742,Trail Guide,3,3
61742,Trainee,2,2
61743,Staff,1,0
61743,Trail Guide,4,4
61743,Trainee,2,1
61744,Staff,1,0
61744,Trail Guide,6,6
61751,Trainee,3,0
61751,Volunteer Steward,3,2
61752,Trainee,3,0
61752,Volunteer Steward,3,1
61753,Land Steward,2,0
61753,Trainee,2,0
61753,Volunteer Steward,2,1
61754,OC Parks Volunteer,2,1
61754,Volunteer Steward,2,2
61755,Land Steward,2,0
61755,Trainee,2,0
61755,Volunteer Steward,2,1
61765,Staff,1,0
61765,Trail Guide,3,3
61765,Trainee,2,1
61768,Staff,1,1
61768,Trail Guide,3,3
61768,Trainee,2,0
61769,Staff,1,0
61769,Trail Guide,3,2
61769,Trainee,2,0
61770,Staff,1,0
61770,Trail Guide,3,3
61770,Trainee,2,0
61771,Staff,1,0
61771,Trail Guide,4,4
61771,Trainee,2,1
61772,Staff,1,0
61772,Trail Guide,3,3
61772,Trainee,2,0
61773,Staff,1,0
61773,Trail Guide,3,3
61773,Trainee,2,0
61786,OC Parks Trainee,2,1
61786,Staff,1,0
61786,Trail Guide,4,3
61786,Trainee,2,1
61787,OC Parks Trainee,2,1
61787,Staff,1,0
61787,Trail Guide,3,2
61787,Trainee,2,1
61789,OC Parks Trainee,2,0
61789,Staff,1,0
61789,Trail Guide,3,3
61789,Trainee,2,1
61793,OC Parks Trainee,2,0
61793,Staff,1,0
61793,Trail Guide,4,2
61793,Trainee,2,0
61797,OC Parks Trainee,2,0
61797,Staff,1,0
61797,Trail Guide,4,2
61797,Trainee,2,0
61798,OC Parks Trainee,2,0
61798,Staff,1,0
61798,Trail Guide,4,3
61798,Trainee,2,1
61800,OC Parks Trainee,2,0
61800,Staff,1,0
61800,Trail Guide,4,4
61800,Trainee,2,1
61801,OC Parks Volunteer,1,0
61801,Staff,1,0
61801,Trail Guide,5,5
61801,Trainee,2,1
61802,OC Parks Trainee,2,0
61802,Staff,1,0
61802,Trail Guide,4,2
61802,Trainee,2,0
61803,Trail Guide,3,0
61804,Trail Guide,3,1
61806,Staff,1,0
61806,Trail Guide,3,3
61806,Trainee,2,0
61808,Staff,1,0
61808,Trail Guide,3,2
61808,Trainee,2,0
61809,Staff,1,0
61809,Trail Guide,3,2
61809,Trainee,2,0
61811,Staff,1,0
61811,Trail Guide,3,1
61811,Trainee,2,0
61812,Staff,1,0
61812,Trail Guide,3,2
61812,Trainee,2,0
61813,Staff,1,0
61813,Trail Guide,3,2
61813,Trainee,2,0
61817,Staff,1,0
61817,Trail Guide,3,2
61817,Trainee,2,0
61819,Staff,1,0
61819,Trail Guide,3,2
61819,Trainee,2,0
61820,Staff,1,0
61820,Trail Guide,3,1
61820,Trainee,2,0
61821,Staff,1,0
61821,Trail Guide,3,2
61821,Trainee,2,0
61824,Staff,1,0
61824,Trail Guide,3,1
61824,Trainee,2,0
61839,Trail Guide,4,4
61840,Trail Guide,6,6
61841,Trail Guide,4,4
61841,Trainee,1,1
61852,Trail Guide,3,1
61853,Staff,2,2
61853,Trail Guide,3,3
61853,Trainee,2,0
61856,Staff,1,1
61856,Trail Guide,3,1
61856,Trainee,2,0
61859,Staff,1,0
61859,Trail Guide,3,2
61859,Trainee,2,0
61862,Staff,1,1
61862,Trail Guide,3,1
61862,Trainee,2,0
61863,Staff,1,1
61863,Trail Guide,3,3
61863,Trainee,2,0
61871,Staff,1,0
61871,Trail Guide,4,4
61871,Trainee,2,2
61872,Staff,1,0
61872,Trail Guide,4,4
61872,Trainee,2,0
61874,Staff,1,0
61874,Trail Guide,4,4
61874,Trainee,2,2
61875,Staff,1,0
61875,Trail Guide,4,4
61875,Trainee,2,2
61876,Staff,1,0
61876,Trail Guide,4,4
61876,Trainee,2,0
61877,Staff,1,0
61877,Trail Guide,4,2
61877,Trainee,2,2
61879,Staff,1,0
61879,Trail Guide,4,4
61879,Trainee,2,0
61880,Staff,1,0
61880,Trail Guide,3,1
61880,Trainee,2,0
61881,Staff,1,0
61881,Trail Guide,4,2
61881,Trainee,2,0
61882,Staff,1,0
61882,Trail Guide,3,3
61882,Trainee,2,0
61883,Staff,1,0
61883,Trail Guide,3,2
61883,Trainee,2,0
61884,Staff,1,0
61884,Trail Guide,3,1
61884,Trainee,2,0
61886,Staff,1,0
61886,Trail Guide,3,2
61886,Trainee,2,0
61887,Staff,1,0
61887,Trail Guide,4,3
61887,Trainee,2,1
61889,Staff,1,0
61889,Trail Guide,3,2
61889,Trainee,2,0
61890,Staff,1,0
61890,Trail Guide,3,2
61890,Trainee,2,1
61891,Staff,1,0
61891,Trail Guide,3,2
61891,Trainee,2,1
61893,Staff,1,0
61893,Trail Guide,3,2
61893,Trainee,2,0
61894,Staff,1,0
61894,Trail Guide,4,4
61894,Trainee,2,1
61896,Staff,1,0
61896,Trail Guide,3,2
61896,Trainee,2,0
61899,Staff,1,0
61899,Trail Guide,3,3
61899,Trainee,2,0
61900,Staff,1,0
61900,Trail Guide,5,4
61900,Trainee,2,2
61901,Staff,1,0
61901,Trail Guide,3,1
61901,Trainee,2,0
61902,Staff,1,0
61902,Trail Guide,3,3
61902,Trainee,2,1
61904,Staff,1,0
61904,Trail Guide,3,3
61904,Trainee,2,2
61905,Staff,1,0
61905,Trail Guide,3,1
61905,Trainee,2,1
61906,Staff,1,0
61906,Trail Guide,3,3
61906,Trainee,2,0
61907,Staff,1,0
61907,Trail Guide,3,1
61907,Trainee,2,0
61909,Staff,1,0
61909,Trail Guide,3,3
61909,Trainee,2,0
61911,Staff,1,0
61911,Trail Guide,4,4
61911,Trainee,2,2
61912,Staff,1,0
61912,Trail Guide,3,2
61912,Trainee,2,1
61913,Staff,1,0
61913,Trail Guide,3,1
61913,Trainee,2,2
61915,Staff,1,0
61915,Trail Guide,3,3
61915,Trainee,2,0
61919,Staff,1,0
61919,Trail Guide,5,3
61950,Trail Guide,6,6
61950,Trainee,3,3
61957,Volunteer Steward,2,2
61964,Lead Land Steward,1,1
61975,Land Steward,1,0
61975,Trainee,2,0
61975,Volunteer Steward,1,0
61980,Volunteer Steward,2,1
61986,Staff,1,0
61986,Trail Guide,4,1
61986,Trainee,1,0
61987,Staff,1,0
61987,Trail Guide,4,4
61987,Trainee,1,1
61988,Staff,1,0
61988,Trail Guide,6,6
61990,Staff,1,0
61990,Trail Guide,3,2
61990,Trainee,2,0
61991,Staff,1,0
61991,Trail Guide,3,3
61991,Trainee,2,0
61992,Staff,2,2
61992,Trail Guide,4,4
61992,Trainee,2,0
61994,Staff,1,0
61994,Trail Guide,3,2
61994,Trainee,2,0
61995,Staff,1,0
61995,Trail Guide,4,4
61995,Trainee,1,1
61996,NULL,3,1
62000,Staff,1,0
62000,Trail Guide,3,2
62000,Trainee,2,0
62003,Staff,1,0
62003,Trail Guide,3,3
62003,Trainee,2,0
62005,Staff,1,0
62005,Trail Guide,7,6
62009,Staff,1,0
62009,Trail Guide,3,2
62009,Trainee,2,0
62011,Staff,1,0
62011,Trail Guide,3,3
62011,Trainee,2,2
62012,Staff,1,0
62012,Trail Guide,3,3
62012,Trainee,3,3
62013,Staff,1,0
62013,Trail Guide,3,3
62013,Trainee,2,2
62014,Staff,1,0
62014,Trail Guide,3,3
62014,Trainee,2,1
62015,Staff,1,0
62015,Trail Guide,4,4
62015,Trainee,1,1
62026,Trail Guide,6,6
62030,Trail Guide,1,1
62033,Staff,1,0
62033,Trail Guide,3,3
62033,Trainee,2,1
62034,Staff,1,0
62034,Trail Guide,4,4
62034,Trainee,2,1
62035,Staff,1,0
62035,Trail Guide,4,4
62035,Trainee,2,2
62036,Staff,1,0
62036,Trail Guide,3,2
62036,Trainee,2,0
62039,Staff,1,0
62039,Trail Guide,3,1
62039,Trainee,2,0
62041,Staff,1,0
62041,Trail Guide,3,1
62041,Trainee,2,0
62043,Driver - Diesel,1,1
62043,Volunteer Steward,2,1
62055,Driver - Diesel,1,1
62055,Volunteer Steward,3,0
62056,Lead Land Steward,3,3
62057,Driver - Diesel,1,1
62057,Volunteer Steward,2,1
62063,Land Steward,3,2
62067,Staff,1,0
62067,Trail Guide,6,6
62067,Trainee,2,0
62085,Land Steward,1,1
62085,Trainee,1,0
62085,Volunteer Steward,1,0
62091,Land Steward,3,1
62091,Staff,1,1
62091,Volunteer Steward,1,0
62101,Staff,1,0
62101,Trail Guide,3,1
62101,Trainee,2,0
62103,Staff,1,0
62103,Trail Guide,3,0
62103,Trainee,2,0
62104,Staff,1,0
62104,Trail Guide,4,4
62104,Trainee,2,1
62106,Staff,1,0
62106,Trail Guide,3,1
62106,Trainee,2,1
62108,Staff,1,0
62108,Trail Guide,3,3
62108,Trainee,2,1
62109,Staff,1,0
62109,Trail Guide,3,2
62109,Trainee,2,0
62111,Staff,1,0
62111,Trail Guide,3,3
62111,Trainee,2,0
62113,Staff,1,0
62113,Trail Guide,4,3
62113,Trainee,2,1
62114,Staff,1,0
62114,Trail Guide,4,4
62114,Trainee,2,0
62115,Staff,1,0
62115,Trail Guide,3,3
62115,Trainee,2,0
62117,Staff,1,0
62117,Trail Guide,3,3
62117,Trainee,2,0
62119,Staff,1,0
62119,Trail Guide,3,2
62119,Trainee,2,0
62120,Staff,1,0
62120,Trail Guide,3,1
62120,Trainee,2,1
62127,Staff,1,0
62127,Trail Guide,3,3
62127,Trainee,2,1
62130,Staff,1,0
62130,Trail Guide,4,4
62130,Trainee,2,1
62131,Staff,1,0
62131,Trail Guide,3,3
62131,Trainee,2,0
62132,Staff,1,0
62132,Trail Guide,3,3
62132,Trainee,2,0
62133,Trail Guide,15,8
62134,Staff,1,0
62134,Trail Guide,3,3
62134,Trainee,2,0
62135,Staff,1,0
62135,Trail Guide,3,3
62135,Trainee,2,0
62136,Staff,1,0
62136,Trail Guide,3,3
62136,Trainee,2,1
62137,Staff,1,0
62137,Trail Guide,3,2
62137,Trainee,2,0
62143,Staff,1,0
62143,Trail Guide,3,1
62143,Trainee,2,0
62146,Staff,1,0
62146,Trail Guide,3,2
62146,Trainee,2,0
62156,Volunteer Steward,3,3
62157,Volunteer Steward,2,2
62158,Staff,1,0
62158,Trail Guide,3,2
62158,Trainee,2,0
62161,Lead Land Steward,2,2
62162,Lead Land Steward,2,2
62163,Trail Guide,10,1
62167,Staff,1,0
62167,Trail Guide,5,3
62167,Trainee,2,0
62168,Staff,1,0
62168,Trail Guide,5,2
62168,Trainee,2,0
62169,Staff,1,0
62169,Trail Guide,5,5
62169,Trainee,2,0
62171,Staff,1,0
62171,Trail Guide,3,3
62171,Trainee,2,1
62172,Staff,1,0
62172,Trail Guide,4,4
62172,Trainee,2,2
62174,Staff,1,0
62174,Trail Guide,6,6
62174,Trainee,2,1
62175,Staff,1,0
62175,Trail Guide,3,3
62175,Trainee,2,0
62176,Staff,1,0
62176,Trail Guide,3,2
62176,Trainee,2,1
62179,Staff,1,0
62179,Trail Guide,3,2
62179,Trainee,2,0
62180,Staff,1,0
62180,Trail Guide,3,3
62180,Trainee,2,1
62181,Staff,1,0
62181,Trail Guide,4,3
62181,Trainee,1,0
62185,Staff,1,0
62185,Trail Guide,5,5
62185,Trainee,2,2
62186,Staff,1,0
62186,Trail Guide,7,7
62186,Trainee,1,1
62187,Staff,1,0
62187,Trail Guide,5,5
62187,Trainee,2,2
62206,Staff,1,0
62206,Trail Guide,4,2
62206,Trainee,2,0
62217,OC Parks Trainee,2,0
62217,Staff,1,0
62217,Trail Guide,8,8
62217,Trainee,2,2
62219,OC Parks Trainee,2,0
62219,Staff,1,0
62219,Trail Guide,9,9
62219,Trainee,2,2
62220,OC Parks Trainee,2,0
62220,Staff,1,0
62220,Trail Guide,8,7
62220,Trainee,2,2
62221,OC Parks Trainee,2,0
62221,Staff,1,0
62221,Trail Guide,8,4
62221,Trainee,2,1
62222,OC Parks Trainee,2,1
62222,Staff,1,0
62222,Trail Guide,10,9
62222,Trainee,3,2
62223,OC Parks Trainee,2,1
62223,Staff,1,0
62223,Trail Guide,9,9
62223,Trainee,3,3
62224,OC Parks Trainee,2,0
62224,Staff,1,0
62224,Trail Guide,10,9
62224,Trainee,2,2
62225,OC Parks Trainee,2,0
62225,Staff,1,0
62225,Trail Guide,10,9
62225,Trainee,3,3
62226,OC Parks Trainee,2,0
62226,Staff,1,0
62226,Trail Guide,10,9
62226,Trainee,2,2
62227,OC Parks Trainee,2,0
62227,Staff,1,0
62227,Trail Guide,10,7
62227,Trainee,3,3
62228,OC Parks Trainee,2,0
62228,Staff,1,0
62228,Trail Guide,10,10
62228,Trainee,3,3
62229,OC Parks Trainee,2,0
62229,Staff,1,0
62229,Trail Guide,11,10
62229,Trainee,2,2
62230,OC Parks Trainee,2,0
62230,Staff,1,0
62230,Trail Guide,11,9
62230,Trainee,2,1
62231,Staff,1,0
62231,Trail Guide,5,4
62231,Trainee,2,1
62233,Staff,1,0
62233,Trail Guide,5,5
62233,Trainee,2,0
62234,Staff,1,0
62234,Trail Guide,5,3
62234,Trainee,2,0
62235,Staff,1,0
62235,Trail Guide,5,5
62235,Trainee,2,0
62236,Staff,1,0
62236,Trail Guide,5,4
62236,Trainee,2,0
62237,Staff,1,0
62237,Trail Guide,5,3
62237,Trainee,2,0
62238,Staff,1,0
62238,Trail Guide,5,5
62238,Trainee,2,0
62239,Staff,1,0
62239,Trail Guide,5,4
62239,Trainee,2,0
62242,Staff,1,0
62242,Trail Guide,5,2
62242,Trainee,2,0
62243,Staff,1,0
62243,Trail Guide,5,4
62243,Trainee,2,0
62244,Staff,1,0
62244,Trail Guide,5,5
62244,Trainee,2,0
62245,Staff,1,0
62245,Trail Guide,5,3
62245,Trainee,2,0
62246,Staff,1,1
62246,Trail Guide,5,3
62246,Trainee,2,0
62247,Staff,1,0
62247,Trail Guide,5,2
62247,Trainee,2,0
62248,Staff,1,0
62248,Trail Guide,5,3
62248,Trainee,2,0
62249,Staff,1,0
62249,Trail Guide,5,5
62249,Trainee,2,0
62250,Staff,1,0
62250,Trail Guide,5,3
62250,Trainee,2,0
62251,Staff,1,0
62251,Trail Guide,5,4
62251,Trainee,2,0
62252,Staff,1,0
62252,Trail Guide,5,2
62252,Trainee,2,0
62253,Staff,1,0
62253,Trail Guide,5,2
62253,Trainee,2,0
62254,Staff,1,0
62254,Trail Guide,5,5
62254,Trainee,2,0
62255,Staff,1,0
62255,Trail Guide,5,2
62255,Trainee,2,0
62256,Staff,1,0
62256,Trail Guide,5,3
62256,Trainee,2,0
62257,Staff,1,0
62257,Trail Guide,5,3
62257,Trainee,2,0
62258,Staff,1,0
62258,Trail Guide,5,2
62258,Trainee,2,0
62276,Staff,1,0
62276,Trail Guide,3,2
62276,Trainee,2,0
62277,Staff,1,0
62277,Trail Guide,3,2
62277,Trainee,2,0
62278,Staff,1,0
62278,Trail Guide,3,3
62278,Trainee,2,0
62279,Staff,1,0
62279,Trail Guide,3,3
62279,Trainee,2,2
62280,Staff,1,0
62280,Trail Guide,3,2
62280,Trainee,2,0
62281,Staff,1,0
62281,Trail Guide,3,2
62281,Trainee,2,0
62282,Staff,1,0
62282,Trail Guide,3,3
62282,Trainee,2,0
62283,Staff,1,0
62283,Trail Guide,3,3
62283,Trainee,2,1
62284,Staff,1,0
62284,Trail Guide,3,3
62284,Trainee,2,0
62286,Staff,1,0
62286,Trail Guide,3,3
62286,Trainee,2,2
62287,Staff,1,0
62287,Trail Guide,3,3
62287,Trainee,2,0
62289,Staff,1,0
62289,Trail Guide,5,5
62289,Trainee,2,2
62308,OC Parks Trainee,10,5
62308,Staff,5,1
62308,Trainee,10,4
62309,OC Parks Trainee,10,7
62309,Staff,5,0
62309,Trainee,10,7
